TBENCH_CLIENT_THREADS = 1
TBENCH_SERVER = 147.46.242.201
TBENCH_SERVER_PORT = 7313
TBENCH_MINSLEEPNS = 0
TBENCH_RANDSEED = 0
TBENCH_QPS = 1000
queue times, service times, sojorn times
latencies: 2.69062, 0.945929, 3.63655
latencies: 3.088, 1.16158, 4.24958
latencies: 3.21865, 1.83189, 5.05054
latencies: 3.05121, 2.43922, 5.49044
latencies: 4.55258, 1.05422, 5.6068
latencies: 3.35452, 2.76668, 6.1212
latencies: 4.55331, 1.4252, 5.97851
latencies: 4.48999, 1.78206, 6.27205
latencies: 5.61698, 1.17025, 6.78723
latencies: 5.79738, 0.795015, 6.59239
latencies: 6.61426, 0.988649, 7.60291
latencies: 7.32955, 0.804616, 8.13417
latencies: 5.52744, 4.52676, 10.0542
latencies: 7.57024, 1.98571, 9.55595
latencies: 7.76628, 2.48438, 10.2507
latencies: 9.26929, 0.758567, 10.0279
latencies: 9.9569, 0.801767, 10.7587
latencies: 8.77962, 3.79923, 12.5789
latencies: 10.1738, 1.22369, 11.3974
latencies: 10.472, 0.827687, 11.2997
latencies: 10.1241, 3.63971, 13.7638
latencies: 10.7034, 3.31043, 14.0139
latencies: 12.7725, 1.61438, 14.3869
latencies: 13.6762, 2.81887, 16.4951
latencies: 13.9031, 1.23099, 15.1341
latencies: 14.4803, 4.73653, 19.2168
latencies: 14.5881, 4.46654, 19.0547
latencies: 17.3246, 0.806504, 18.1311
latencies: 15.3966, 1.46401, 16.8606
latencies: 15.6994, 0.797863, 16.4972
latencies: 14.5967, 2.11496, 16.7117
latencies: 12.9288, 3.10595, 16.0347
latencies: 13.324, 2.26597, 15.59
latencies: 15.0311, 1.70955, 16.7407
latencies: 14.3745, 3.19133, 17.5658
latencies: 15.9012, 1.14324, 17.0444
latencies: 15.8478, 1.00894, 16.8568
latencies: 16.8125, 1.65355, 18.466
latencies: 16.5681, 2.49935, 19.0675
latencies: 17.2907, 1.72926, 19.02
latencies: 16.7787, 1.2636, 18.0423
latencies: 17.2817, 0.774888, 18.0566
latencies: 14.9546, 0.736327, 15.6909
latencies: 15.845, 1.62987, 17.4749
latencies: 17.367, 0.64119, 18.0082
latencies: 17.9463, 0.700359, 18.6466
latencies: 14.9833, 4.65995, 19.6433
latencies: 18.6012, 1.88821, 20.4895
latencies: 18.8755, 0.771751, 19.6473
latencies: 18.9674, 3.67795, 22.6454
latencies: 17.7649, 1.69893, 19.4639
latencies: 19.1663, 0.940008, 20.1063
latencies: 16.9924, 3.63431, 20.6267
latencies: 15.0652, 4.96626, 20.0314
latencies: 17.538, 1.2154, 18.7534
latencies: 17.0693, 4.53201, 21.6013
latencies: 17.8258, 1.26619, 19.092
latencies: 16.4348, 1.4436, 17.8784
latencies: 15.8546, 1.31825, 17.1729
latencies: 15.9784, 1.28187, 17.2603
latencies: 13.5282, 1.03691, 14.5651
latencies: 12.8754, 0.577541, 13.453
latencies: 11.6211, 1.16564, 12.7867
latencies: 13.9841, 4.91432, 18.8984
latencies: 12.6516, 1.8605, 14.5121
latencies: 11.5814, 1.78226, 13.3637
latencies: 12.452, 1.19118, 13.6432
latencies: 12.0277, 2.35452, 14.3822
latencies: 12.9598, 3.18509, 16.1449
latencies: 13.8586, 1.70926, 15.5678
latencies: 9.04537, 1.84008, 10.8855
latencies: 10.1613, 0.712647, 10.8739
latencies: 10.2769, 1.89221, 12.1691
latencies: 11.8425, 1.49733, 13.3398
latencies: 10.167, 3.4439, 13.6109
latencies: 12.0137, 0.680614, 12.6943
latencies: 10.4435, 2.51618, 12.9597
latencies: 11.6208, 4.13495, 15.7558
latencies: 12.96, 2.14002, 15.1
latencies: 11.8459, 0.749191, 12.5951
latencies: 11.5502, 2.46076, 14.011
latencies: 11.4455, 1.07441, 12.5199
latencies: 10.9436, 1.12593, 12.0696
latencies: 10.9616, 5.15742, 16.119
latencies: 12.014, 1.09688, 13.1109
latencies: 11.1158, 3.97428, 15.09
latencies: 11.7687, 2.97232, 14.7411
latencies: 13.4279, 1.87112, 15.2991
latencies: 11.1197, 5.21426, 16.3339
latencies: 13.106, 1.25544, 14.3614
latencies: 14.1171, 1.11854, 15.2356
latencies: 13.2412, 3.99796, 17.2391
latencies: 14.9867, 1.9316, 16.9183
latencies: 15.4758, 1.99765, 17.4734
latencies: 14.4231, 2.00472, 16.4278
latencies: 14.2699, 1.08414, 15.354
latencies: 12.9188, 0.974857, 13.8937
latencies: 13.4302, 1.95323, 15.3834
latencies: 10.9376, 1.25281, 12.1904
latencies: 11.7842, 0.954088, 12.7382
latencies: 11.5797, 1.87243, 13.4521
latencies: 11.9511, 2.14159, 14.0927
latencies: 11.5322, 4.80728, 16.3395
latencies: 12.5011, 2.73714, 15.2382
latencies: 14.0765, 0.744967, 14.8215
latencies: 12.9771, 1.16459, 14.1417
latencies: 12.8693, 1.59134, 14.4607
latencies: 13.7337, 1.78101, 15.5147
latencies: 14.6068, 0.877832, 15.4847
latencies: 13.6848, 3.92625, 17.611
latencies: 15.0444, 2.77673, 17.8211
latencies: 17.0641, 1.26584, 18.33
latencies: 16.9998, 1.97474, 18.9745
latencies: 16.8365, 0.941321, 17.7778
latencies: 16.4247, 3.34256, 19.7672
latencies: 18.2128, 2.04751, 20.2603
latencies: 17.7117, 3.92109, 21.6328
latencies: 19.9681, 1.06423, 21.0324
latencies: 20.6389, 0.994121, 21.633
latencies: 17.8378, 0.774119, 18.612
latencies: 17.7836, 1.90216, 19.6858
latencies: 18.0295, 1.79106, 19.8205
latencies: 19.1505, 1.12283, 20.2733
latencies: 17.5982, 3.49462, 21.0928
latencies: 19.7572, 1.00881, 20.766
latencies: 17.6298, 1.12081, 18.7506
latencies: 17.332, 0.803496, 18.1355
latencies: 18.9412, 2.71042, 21.6516
latencies: 17.8741, 0.784359, 18.6585
latencies: 17.8661, 1.43381, 19.2999
latencies: 17.4812, 0.863016, 18.3442
latencies: 18.1451, 0.648838, 18.7939
latencies: 18.6531, 2.1412, 20.7943
latencies: 16.4405, 3.18899, 19.6295
latencies: 17.1264, 4.75902, 21.8854
latencies: 18.8842, 2.7495, 21.6337
latencies: 19.7291, 2.52313, 22.2522
latencies: 20.9683, 0.884553, 21.8528
latencies: 19.6959, 1.21979, 20.9157
latencies: 21.5911, 1.49624, 23.0873
latencies: 20.7612, 1.67074, 22.4319
latencies: 21.4129, 0.922793, 22.3357
latencies: 20.7912, 4.74094, 25.5321
latencies: 21.8546, 2.41461, 24.2693
latencies: 21.0134, 0.933161, 21.9466
latencies: 23.0794, 2.39154, 25.471
latencies: 20.3373, 1.28894, 21.6263
latencies: 21.5064, 1.8085, 23.3149
latencies: 21.5477, 1.75579, 23.3035
latencies: 21.93, 1.93474, 23.8647
latencies: 20.9001, 1.4939, 22.394
latencies: 19.5942, 4.89608, 24.4903
latencies: 21.5447, 1.62946, 23.1741
latencies: 22.8927, 1.19374, 24.0864
latencies: 22.1614, 1.16552, 23.327
latencies: 22.6788, 2.56396, 25.2428
latencies: 19.4123, 0.764391, 20.1767
latencies: 22.0986, 3.40493, 25.5035
latencies: 19.5235, 0.701511, 20.225
latencies: 18.3817, 1.2852, 19.6669
latencies: 18.6283, 0.826216, 19.4546
latencies: 18.1963, 0.83268, 19.029
latencies: 19.3364, 2.20537, 21.5418
latencies: 18.4749, 1.91317, 20.388
latencies: 19.0438, 1.25841, 20.3023
latencies: 20.185, 1.10462, 21.2896
latencies: 18.8107, 3.24643, 22.0571
latencies: 21.0567, 0.890696, 21.9474
latencies: 19.3629, 0.981353, 20.3442
latencies: 19.2256, 1.03505, 20.2607
latencies: 19.5719, 0.992585, 20.5644
latencies: 19.1028, 2.00264, 21.1054
latencies: 20.5022, 1.11905, 21.6213
latencies: 19.3159, 1.36491, 20.6808
latencies: 19.9987, 3.37456, 23.3733
latencies: 18.4674, 2.29887, 20.7663
latencies: 16.8664, 0.753639, 17.6201
latencies: 18.8202, 2.28178, 21.102
latencies: 14.7141, 1.01428, 15.7283
latencies: 15.7455, 1.54849, 17.294
latencies: 17.4617, 3.87492, 21.3366
latencies: 17.2078, 1.14647, 18.3542
latencies: 18.0649, 2.69798, 20.7629
latencies: 18.1128, 3.8682, 21.981
latencies: 19.5726, 2.38546, 21.958
latencies: 19.4354, 1.74456, 21.18
latencies: 19.5521, 2.84636, 22.3984
latencies: 19.5195, 0.76884, 20.2884
latencies: 18.7933, 3.09737, 21.8906
latencies: 19.5242, 0.700199, 20.2244
latencies: 18.271, 2.26805, 20.539
latencies: 18.7841, 3.36685, 22.1509
latencies: 21.0768, 0.653894, 21.7307
latencies: 20.0338, 2.66418, 22.698
latencies: 21.3139, 4.00538, 25.3192
latencies: 20.2753, 4.60273, 24.878
latencies: 20.5246, 1.46517, 21.9898
latencies: 20.0496, 4.19105, 24.2406
latencies: 21.9395, 2.70905, 24.6485
latencies: 22.9759, 2.49874, 25.4746
latencies: 23.7242, 1.62001, 25.3442
latencies: 22.6556, 1.11492, 23.7706
latencies: 23.1978, 0.875593, 24.0734
latencies: 25.1395, 2.79238, 27.9319
latencies: 22.7397, 0.716454, 23.4561
latencies: 22.705, 1.75263, 24.4577
latencies: 18.1754, 1.31867, 19.4941
latencies: 14.1009, 1.02126, 15.1221
latencies: 14.5912, 4.5739, 19.1651
latencies: 14.5177, 4.85659, 19.3743
latencies: 18.4277, 1.38718, 19.8149
latencies: 14.1849, 1.48312, 15.668
latencies: 14.8792, 0.9018, 15.781
latencies: 14.5363, 3.47827, 18.0146
latencies: 14.6524, 1.21825, 15.8707
latencies: 13.4807, 4.10478, 17.5855
latencies: 14.5791, 0.660966, 15.2401
latencies: 14.9803, 1.73304, 16.7133
latencies: 15.7637, 0.79092, 16.5546
latencies: 16.0971, 0.995241, 17.0923
latencies: 14.9987, 2.99392, 17.9926
latencies: 16.5614, 0.775943, 17.3373
latencies: 15.3858, 1.13892, 16.5247
latencies: 14.376, 1.51541, 15.8914
latencies: 13.9546, 2.30009, 16.2547
latencies: 13.9029, 4.29879, 18.2017
latencies: 14.6083, 4.56795, 19.1762
latencies: 18.2101, 1.18276, 19.3929
latencies: 16.8023, 1.25796, 18.0603
latencies: 17.3557, 2.26405, 19.6197
latencies: 17.3123, 3.17353, 20.4858
latencies: 18.9357, 1.88767, 20.8234
latencies: 19.8529, 1.029, 20.8819
latencies: 19.9021, 0.858344, 20.7605
latencies: 18.8219, 1.03879, 19.8607
latencies: 18.6384, 2.29624, 20.9347
latencies: 19.1814, 3.22921, 22.4106
latencies: 21.542, 1.22344, 22.7654
latencies: 18.7021, 4.32068, 23.0227
latencies: 22.5716, 1.81659, 24.3882
latencies: 22.6041, 4.6908, 27.2949
latencies: 23.4186, 3.95524, 27.3739
latencies: 26.3079, 1.73486, 28.0428
latencies: 26.3967, 1.56994, 27.9666
latencies: 25.0191, 1.53256, 26.5516
latencies: 22.8311, 0.795623, 23.6267
latencies: 26.9631, 3.48752, 30.4506
latencies: 18.5562, 0.757159, 19.3134
latencies: 20.8623, 4.07012, 24.9324
latencies: 18.9038, 3.14313, 22.0469
latencies: 21.3224, 1.26881, 22.5912
latencies: 21.6351, 0.841224, 22.4763
latencies: 17.0869, 1.06654, 18.1535
latencies: 15.8241, 0.909481, 16.7336
latencies: 15.683, 0.985833, 16.6688
latencies: 15.7676, 1.18635, 16.954
latencies: 15.7061, 2.37906, 18.0851
latencies: 15.8045, 1.22337, 17.0278
latencies: 16.8359, 1.31006, 18.1459
latencies: 16.0095, 3.13619, 19.1457
latencies: 17.3532, 1.25134, 18.6046
latencies: 17.8214, 1.56581, 19.3872
latencies: 17.6456, 0.782983, 18.4286
latencies: 18.5281, 1.15678, 19.6849
latencies: 16.3388, 0.597509, 16.9363
latencies: 16.9738, 3.28435, 20.2582
latencies: 17.804, 0.791175, 18.5951
latencies: 16.149, 4.41319, 20.5622
latencies: 17.625, 2.56882, 20.1938
latencies: 18.6357, 1.46625, 20.1019
latencies: 17.2905, 5.50988, 22.8004
latencies: 19.6854, 2.0332, 21.7186
latencies: 20.8976, 1.09969, 21.9973
latencies: 18.2148, 0.948105, 19.1629
latencies: 19.789, 4.18087, 23.9698
latencies: 18.9662, 0.801128, 19.7673
latencies: 18.4013, 0.771912, 19.1733
latencies: 18.9695, 3.02176, 21.9913
latencies: 18.7703, 1.42872, 20.199
latencies: 18.4243, 1.41054, 19.8348
latencies: 18.5137, 3.12988, 21.6436
latencies: 19.6238, 3.17344, 22.7973
latencies: 20.1228, 3.37571, 23.4985
latencies: 18.0523, 1.67941, 19.7318
latencies: 18.4443, 0.8442, 19.2885
latencies: 18.2133, 2.64422, 20.8575
latencies: 18.7646, 4.72894, 23.4935
latencies: 21.0978, 1.40897, 22.5068
latencies: 20.7449, 2.50796, 23.2529
latencies: 19.9714, 1.34177, 21.3132
latencies: 21.1788, 0.70375, 21.8826
latencies: 21.8965, 4.3346, 26.2311
latencies: 21.2019, 1.25681, 22.4587
latencies: 22.1243, 1.0122, 23.1365
latencies: 21.2541, 5.0131, 26.2673
latencies: 22.6404, 1.56353, 24.2039
latencies: 21.9487, 1.54213, 23.4908
latencies: 22.1667, 0.905193, 23.0719
latencies: 22.7671, 1.16939, 23.9364
latencies: 16.8406, 0.971818, 17.8124
latencies: 18.5731, 2.46463, 21.0377
latencies: 17.2431, 1.48734, 18.7304
latencies: 17.0836, 1.7524, 18.836
latencies: 16.0212, 0.951657, 16.9729
latencies: 15.867, 0.843656, 16.7107
latencies: 15.3711, 1.58184, 16.953
latencies: 15.9124, 1.7315, 17.6439
latencies: 15.7263, 3.136, 18.8623
latencies: 17.021, 1.66958, 18.6906
latencies: 15.4605, 1.4395, 16.9
latencies: 15.4633, 1.63291, 17.0962
latencies: 15.6975, 1.43272, 17.1302
latencies: 16.9227, 0.966121, 17.8888
latencies: 16.0462, 3.79075, 19.8369
latencies: 16.4784, 1.13995, 17.6184
latencies: 16.3718, 3.29254, 19.6643
latencies: 17.3769, 1.42779, 18.8047
latencies: 16.5145, 3.07433, 19.5889
latencies: 18.1688, 1.2626, 19.4314
latencies: 18.7, 3.56717, 22.2672
latencies: 20.2658, 0.944073, 21.2099
latencies: 21.2331, 1.09636, 22.3295
latencies: 18.9852, 4.42823, 23.4135
latencies: 20.1298, 0.814856, 20.9446
latencies: 18.9792, 1.61, 20.5892
latencies: 18.8135, 2.23209, 21.0456
latencies: 19.7418, 2.68457, 22.4264
latencies: 16.0575, 0.733863, 16.7914
latencies: 16.5698, 1.54782, 18.1176
latencies: 17.9295, 0.723655, 18.6532
latencies: 20.7881, 4.97176, 25.7598
latencies: 16.7868, 1.39877, 18.1856
latencies: 16.8146, 1.53237, 18.347
latencies: 17.876, 1.53781, 19.4138
latencies: 19.4473, 0.715175, 20.1625
latencies: 18.2741, 2.71625, 20.9904
latencies: 18.5916, 0.781096, 19.3727
latencies: 19.5907, 0.83028, 20.421
latencies: 19.9735, 3.71655, 23.69
latencies: 19.0822, 1.24731, 20.3295
latencies: 19.4382, 0.612358, 20.0505
latencies: 18.2775, 0.755815, 19.0333
latencies: 18.3266, 4.6212, 22.9478
latencies: 19.0858, 1.01287, 20.0987
latencies: 19.4969, 1.60779, 21.1047
latencies: 13.5039, 2.06306, 15.567
latencies: 11.7874, 2.0141, 13.8015
latencies: 12.7887, 1.1666, 13.9553
latencies: 11.2391, 3.38979, 14.6289
latencies: 14.3191, 0.8338, 15.1529
latencies: 13.8358, 1.17297, 15.0088
latencies: 13.9269, 4.60702, 18.5339
latencies: 14.0013, 3.5273, 17.5286
latencies: 16.2904, 1.4058, 17.6962
latencies: 15.0589, 3.73204, 18.7909
latencies: 17.6452, 0.804967, 18.4502
latencies: 16.0764, 1.48376, 17.5601
latencies: 16.5738, 0.923368, 17.4972
latencies: 16.0761, 4.48327, 20.5593
latencies: 17.5662, 2.23903, 19.8052
latencies: 18.7996, 1.13252, 19.9321
latencies: 18.7835, 1.49339, 20.2769
latencies: 18.4851, 0.865544, 19.3506
latencies: 19.2925, 2.50642, 21.7989
latencies: 19.105, 2.2653, 21.3703
latencies: 19.9524, 1.93778, 21.8902
latencies: 21.7795, 1.54779, 23.3272
latencies: 20.3322, 4.68888, 25.021
latencies: 21.917, 0.728455, 22.6454
latencies: 21.8525, 0.655558, 22.5081
latencies: 21.887, 1.12427, 23.0113
latencies: 22.1369, 1.30766, 23.4445
latencies: 22.1172, 1.53845, 23.6557
latencies: 22.5523, 1.74037, 24.2927
latencies: 23.2956, 1.44693, 24.7425
latencies: 24.7302, 0.773607, 25.5038
latencies: 22.3259, 4.85707, 27.1829
latencies: 25.3236, 1.32561, 26.6492
latencies: 25.3166, 1.41617, 26.7328
latencies: 23.5783, 1.50632, 25.0847
latencies: 24.2446, 0.809895, 25.0545
latencies: 24.2331, 1.08929, 25.3224
latencies: 24.7636, 1.02714, 25.7907
latencies: 21.96, 1.80917, 23.7691
latencies: 22.7686, 2.38937, 25.158
latencies: 22.0916, 3.74951, 25.8411
latencies: 23.1922, 0.726919, 23.9191
latencies: 23.4298, 1.38049, 24.8103
latencies: 21.5483, 1.02718, 22.5755
latencies: 22.0773, 0.805704, 22.883
latencies: 22.5352, 1.20196, 23.7371
latencies: 23.05, 0.786023, 23.836
latencies: 22.5386, 0.860744, 23.3993
latencies: 21.4473, 5.1461, 26.5934
latencies: 19.6131, 1.54325, 21.1563
latencies: 19.151, 0.82292, 19.9739
latencies: 19.7724, 1.07643, 20.8489
latencies: 18.2358, 3.68589, 21.9217
latencies: 20.1573, 0.813063, 20.9704
latencies: 19.9724, 1.55768, 21.5301
latencies: 18.9444, 0.736647, 19.6811
latencies: 17.8829, 2.60009, 20.483
latencies: 18.76, 2.34313, 21.1032
latencies: 18.9049, 2.28261, 21.1875
latencies: 18.4712, 5.40527, 23.8764
latencies: 17.5263, 2.14124, 19.6676
latencies: 20.5478, 5.05262, 25.6004
latencies: 19.3329, 4.4771, 23.81
latencies: 18.3287, 2.18674, 20.5154
latencies: 20.0962, 0.733895, 20.8301
latencies: 20.1098, 0.976233, 21.086
latencies: 17.5944, 1.00593, 18.6004
latencies: 19.6081, 2.01384, 21.6219
latencies: 17.4145, 0.969257, 18.3837
latencies: 17.823, 0.981513, 18.8045
latencies: 15.4224, 0.860872, 16.2832
latencies: 14.5655, 0.709991, 15.2755
latencies: 14.9142, 1.15864, 16.0729
latencies: 14.7929, 1.74181, 16.5347
latencies: 15.0287, 2.06008, 17.0888
latencies: 15.4721, 2.82982, 18.302
latencies: 14.0513, 3.27613, 17.3274
latencies: 15.7498, 0.837128, 16.5869
latencies: 15.3095, 2.51468, 17.8242
latencies: 15.47, 2.3077, 17.7777
latencies: 14.9221, 0.856104, 15.7782
latencies: 15.7805, 2.0892, 17.8697
latencies: 15.5971, 1.15156, 16.7486
latencies: 15.9255, 0.714823, 16.6403
latencies: 14.9417, 3.86701, 18.8088
latencies: 15.9772, 2.32661, 18.3038
latencies: 14.8271, 3.07849, 17.9056
latencies: 16.2834, 2.23759, 18.521
latencies: 15.0853, 4.8995, 19.9848
latencies: 18.1093, 1.21175, 19.321
latencies: 16.729, 3.16371, 19.8927
latencies: 18.484, 4.1538, 22.6378
latencies: 19.3545, 2.02456, 21.3791
latencies: 17.0349, 2.09317, 19.1281
latencies: 18.5478, 1.04654, 19.5944
latencies: 19.522, 1.14679, 20.6688
latencies: 20.7012, 1.04775, 21.749
latencies: 18.8518, 3.09936, 21.9511
latencies: 21.7489, 0.680422, 22.4293
latencies: 21.6676, 1.68821, 23.3558
latencies: 19.4975, 4.53819, 24.0357
latencies: 19.9741, 3.41898, 23.3931
latencies: 22.1376, 0.807272, 22.9449
latencies: 22.3053, 0.805096, 23.1104
latencies: 22.4903, 1.90437, 24.3946
latencies: 22.9034, 0.838728, 23.7422
latencies: 22.8003, 1.10718, 23.9075
latencies: 23.295, 0.881257, 24.1763
latencies: 22.7985, 1.02014, 23.8187
latencies: 22.867, 1.13822, 24.0052
latencies: 22.7617, 1.55326, 24.315
latencies: 23.1436, 1.8069, 24.9505
latencies: 22.2925, 0.937993, 23.2305
latencies: 21.3194, 2.75977, 24.0791
latencies: 22.2433, 2.12287, 24.3661
latencies: 20.2018, 1.80024, 22.002
latencies: 21.5296, 1.61259, 23.1422
latencies: 21.4739, 2.0501, 23.524
latencies: 22.1672, 1.02292, 23.1901
latencies: 22.5297, 0.782375, 23.3121
latencies: 22.9802, 0.650054, 23.6303
latencies: 22.8315, 1.52203, 24.3535
latencies: 23.3783, 3.67619, 27.0545
latencies: 23.3248, 3.96423, 27.289
latencies: 25.2683, 1.19137, 26.4597
latencies: 24.4963, 2.50553, 27.0018
latencies: 21.2662, 1.2475, 22.5137
latencies: 20.072, 2.20844, 22.2804
latencies: 15.7142, 1.24712, 16.9613
latencies: 16.046, 2.62854, 18.6745
latencies: 15.5565, 0.679782, 16.2363
latencies: 14.8986, 0.728007, 15.6266
latencies: 14.0529, 0.701223, 14.7542
latencies: 12.4668, 1.25915, 13.7259
latencies: 13.3649, 0.916553, 14.2815
latencies: 10.9735, 0.705158, 11.6786
latencies: 13.0001, 4.52455, 17.5246
latencies: 11.1167, 2.57852, 13.6952
latencies: 10.5363, 1.02155, 11.5579
latencies: 12.9659, 1.92347, 14.8893
latencies: 11.0401, 3.33469, 14.3747
latencies: 10.7534, 4.12887, 14.8823
latencies: 13.2655, 0.802439, 14.0679
latencies: 13.8982, 1.06561, 14.9639
latencies: 12.8823, 0.791751, 13.674
latencies: 13.6023, 1.29892, 14.9012
latencies: 12.8972, 3.83796, 16.7351
latencies: 14.7833, 1.18942, 15.9727
latencies: 14.2106, 0.789479, 15.0001
latencies: 14.0682, 1.36126, 15.4295
latencies: 14.512, 1.04382, 15.5558
latencies: 14.768, 1.29128, 16.0593
latencies: 15.0833, 1.2634, 16.3467
latencies: 15.145, 1.84965, 16.9946
latencies: 16.5665, 1.40443, 17.9709
latencies: 16.2014, 3.18512, 19.3866
latencies: 17.8478, 1.12961, 18.9774
latencies: 18.677, 1.66693, 20.3439
latencies: 18.8449, 3.86109, 22.706
latencies: 20.8966, 1.55806, 22.4547
latencies: 20.0254, 4.23463, 24.2601
latencies: 21.8486, 1.08452, 22.9331
latencies: 22.2091, 2.95984, 25.1689
latencies: 18.0939, 0.692391, 18.7863
latencies: 22.796, 2.91491, 25.7109
latencies: 19.0787, 1.2522, 20.3309
latencies: 18.2703, 2.57657, 20.8469
latencies: 19.6064, 1.44926, 21.0557
latencies: 20.2876, 0.718887, 21.0065
latencies: 19.8113, 2.5471, 22.3584
latencies: 17.3532, 0.882248, 18.2354
latencies: 19.7518, 1.95378, 21.7056
latencies: 14.9864, 1.90184, 16.8882
latencies: 15.3103, 1.2811, 16.5914
latencies: 15.3246, 1.23784, 16.5624
latencies: 16.5902, 1.36993, 17.9601
latencies: 17.1895, 1.50197, 18.6915
latencies: 15.3745, 4.85976, 20.2343
latencies: 17.3426, 1.62376, 18.9663
latencies: 17.2377, 1.14455, 18.3823
latencies: 17.4862, 2.56358, 20.0498
latencies: 17.1724, 2.66227, 19.8346
latencies: 16.3817, 1.46888, 17.8506
latencies: 16.9732, 2.03199, 19.0052
latencies: 17.0906, 0.740263, 17.8309
latencies: 15.9417, 4.62379, 20.5655
latencies: 16.4549, 5.14754, 21.6024
latencies: 19.2519, 0.838376, 20.0903
latencies: 19.5748, 1.61819, 21.193
latencies: 19.9017, 0.870729, 20.7725
latencies: 20.1811, 0.964649, 21.1458
latencies: 20.4697, 1.25764, 21.7273
latencies: 21.1098, 1.17464, 22.2845
latencies: 21.6145, 0.955017, 22.5695
latencies: 20.7558, 1.50766, 22.2635
latencies: 19.9505, 1.10155, 21.052
latencies: 20.9444, 0.886505, 21.8309
latencies: 19.1643, 3.66957, 22.8339
latencies: 14.8958, 1.38382, 16.2796
latencies: 15.0344, 2.58313, 17.6175
latencies: 16.7273, 1.09745, 17.8247
latencies: 17.1872, 1.26056, 18.4478
latencies: 15.3054, 4.53601, 19.8414
latencies: 18.321, 1.1642, 19.4852
latencies: 18.0485, 1.04638, 19.0949
latencies: 18.0965, 4.06964, 22.1661
latencies: 18.3948, 4.73806, 23.1328
latencies: 21.4338, 0.877864, 22.3117
latencies: 19.3784, 0.731687, 20.1101
latencies: 20.0715, 2.2325, 22.304
latencies: 19.9083, 2.4077, 22.3161
latencies: 20.1118, 0.810215, 20.922
latencies: 19.4819, 2.37509, 21.857
latencies: 19.1247, 1.01358, 20.1383
latencies: 19.2218, 1.36673, 20.5885
latencies: 19.7715, 0.78884, 20.5603
latencies: 19.6049, 1.18689, 20.7918
latencies: 19.2876, 1.31112, 20.5987
latencies: 19.7198, 2.25362, 21.9734
latencies: 19.0917, 0.929129, 20.0208
latencies: 18.392, 1.51509, 19.9071
latencies: 18.8857, 2.38837, 21.2741
latencies: 16.855, 1.2707, 18.1257
latencies: 16.7883, 1.03371, 17.822
latencies: 17.6733, 2.38495, 20.0583
latencies: 15.892, 4.62404, 20.5161
latencies: 19.9229, 0.978921, 20.9019
latencies: 19.216, 1.42395, 20.64
latencies: 18.9224, 1.08126, 20.0036
latencies: 17.4066, 1.00718, 18.4138
latencies: 17.1869, 1.69429, 18.8812
latencies: 18.0089, 1.25604, 19.2649
latencies: 17.4906, 1.27684, 18.7674
latencies: 16.0779, 0.691303, 16.7692
latencies: 13.8572, 0.902761, 14.7599
latencies: 13.4348, 1.07281, 14.5076
latencies: 13.5254, 1.24184, 14.7672
latencies: 12.7064, 0.678599, 13.385
latencies: 12.6649, 0.996234, 13.6612
